step,wallclock_time,tokens_processed,lr,train_loss,val_loss,val_perplexity
20,2.1039312928915024,655360,0.002,4.567498683929443,,
40,4.174945013597608,1310720,0.004,3.720367908477783,,
60,6.246113698929548,1966080,0.006,3.2995519638061523,,
80,8.31949214078486,2621440,0.008,3.11251163482666,,
100,10.386995762586594,3276800,0.010000000000000002,3.1124072074890137,,
120,12.453577807173133,3932160,0.009999909370328079,2.8880410194396973,,
140,14.516499944031239,4587520,0.009999637484962867,2.8059282302856445,,
160,16.581430790945888,5242880,0.009999184354855868,2.6819705963134766,,
180,18.64669481292367,5898240,0.009998549998259092,2.7390103340148926,,
200,20.708550160750747,6553600,0.009997734440724333,2.654007911682129,,
200,21.01169328764081,6553600,0.009997734440724333,,2.669442319869995,14.431918553955482
220,23.06737340055406,7208960,0.009996737715102132,2.633178472518921,,
240,25.12305107153952,7864320,0.009995559861540448,2.613508939743042,,
260,27.182532005012035,8519680,0.009994200927483054,2.5695247650146484,,
280,29.242837700992823,9175040,0.00999266096766761,2.6167311668395996,,
300,31.302459307014942,9830400,0.00999094004412348,2.596835136413574,,
320,33.36187921278179,10485760,0.00998903822616921,2.6096320152282715,,
340,35.42269641160965,11141120,0.009986955590409751,2.6032276153564453,,
360,37.48135321587324,11796480,0.009984692220733365,2.6071054935455322,,
380,39.54054079391062,12451840,0.009982248208308255,2.5499746799468994,,
400,41.59875498525798,13107200,0.009979623651578881,2.533637523651123,,
400,41.901542322710156,13107200,0.009979623651578881,,2.571229887008667,13.081903814551515
420,43.960137113928795,13762560,0.009976818656262012,2.5268218517303467,,
440,46.01870862022042,14417920,0.009973833335342446,2.5696511268615723,,
460,48.078546199947596,15073280,0.009970667809068478,2.525297164916992,,
480,50.137539092451334,15728640,0.00996732220494704,2.5792717933654785,,
500,52.19540267623961,16384000,0.00996379665773858,2.5155184268951416,,
520,54.25409013964236,17039360,0.009960091309451625,2.5175440311431885,,
540,56.31298968009651,17694720,0.009956206309337069,2.5147476196289062,,
560,58.3713318426162,18350080,0.009952141813882143,2.5394606590270996,,
580,60.429554753005505,19005440,0.009947897986804132,2.5428683757781982,,
600,62.48856877721846,19660800,0.009943474999043776,2.504756450653076,,
600,62.791809149086475,19660800,0.009943474999043776,,2.5102126598358154,12.30754710317687
620,64.85170987993479,20316160,0.009938873028758375,2.5256643295288086,,
640,66.91132042184472,20971520,0.009934092261314618,2.5224082469940186,,
660,68.9690635483712,21626880,0.009929132889281128,2.533883810043335,,
680,71.02703800797462,22282240,0.009923995112420682,2.5064239501953125,,
700,73.08467879518867,22937600,0.009918679137682181,2.517909526824951,,
720,75.14269870519638,23592960,0.009913185179192315,2.4587979316711426,,
740,77.20330582372844,24248320,0.009907513458246933,2.471747398376465,,
760,79.26114812865853,24903680,0.009901664203302126,2.427440643310547,,
780,81.31876461207867,25559040,0.009895637649965029,2.3979334831237793,,
800,83.37736853957176,26214400,0.009889434040984333,2.4257140159606934,,
800,83.68000166863203,26214400,0.009889434040984333,,2.423973321914673,11.29063162264003
820,85.73786940798163,26869760,0.009883053626240503,2.488048553466797,,
840,87.79474407806993,27525120,0.009876496662735712,2.4222922325134277,,
860,89.85308528505266,28180480,0.009869763414583496,2.4335861206054688,,
880,91.91035719960928,28835840,0.009862854152998111,2.4237208366394043,,
900,93.96860012225807,29491200,0.009855769156283604,2.3842291831970215,,
920,96.02676483802497,30146560,0.00984850870982261,2.425827741622925,,
940,98.08396645076573,30801920,0.009841073106064854,2.3834645748138428,,
960,100.14189292863011,31457280,0.009833462644515366,2.418382167816162,,
980,102.19942107051611,32112640,0.009825677631722436,2.40324068069458,,
1000,104.25663680955768,32768000,0.009817718381265241,2.3634729385375977,,
1000,104.55922573059797,32768000,0.009817718381265241,,2.382248568534851,10.829225764139085
1020,106.6163493078202,33423360,0.009809585213741225,2.401594877243042,,
1040,108.67518229223788,34078720,0.009801278456753194,2.3681931495666504,,
1060,110.73336026631296,34734080,0.009792798444896108,2.3408679962158203,,
1080,112.79358848929405,35389440,0.009784145519743607,2.3989553451538086,,
1100,114.85225813277066,36044800,0.009775320029834254,2.37205171585083,,
1120,116.9098129030317,36700160,0.009766322330657499,2.3488388061523438,,
1140,118.96958868391812,37355520,0.009757152784639348,2.2901644706726074,,
1160,121.02678489685059,38010880,0.009747811761127781,2.3518319129943848,,
1180,123.08478442020714,38666240,0.009738299636377862,2.2612924575805664,,
1200,125.15324082970619,39321600,0.00972861679353659,2.3060660362243652,,
1200,125.45641776174307,39321600,0.00972861679353659,,2.294076132774353,9.915271385221713
1220,127.51434001326561,39976960,0.009718763622627458,2.3747072219848633,,
1240,129.57337233237922,40632320,0.009708740520534762,2.36098575592041,,
