step,wallclock_time,tokens_processed,lr,train_loss,val_loss,val_perplexity
80,2.418950667604804,655360,5.9999999999999995e-05,7.172448635101318,,
160,4.785534420982003,1310720,0.00011999999999999999,4.793735980987549,,
240,7.116027720272541,1966080,0.00017999999999999998,3.862328052520752,,
320,9.417114183306694,2621440,0.00023999999999999998,3.4628849029541016,,
400,11.777104003354907,3276800,0.0002999999999999999,3.08144474029541,,
480,14.097087979316711,3932160,0.0002999972811098423,3.0775701999664307,,
560,16.43133608624339,4587520,0.0002999891245488859,2.890346050262451,,
640,18.796241560950875,5242880,0.0002999755306456759,2.8019466400146484,,
720,21.092751214280725,5898240,0.00029995649994777273,2.593111515045166,,
800,23.45079007744789,6553600,0.00029993203322173,2.5667331218719482,,
800,23.525756422430277,6553600,0.00029993203322173,,2.6018969058990478,13.489301717388098
880,25.897399228066206,7208960,0.00029990213145306393,2.5448946952819824,,
960,28.277192262932658,7864320,0.00029986679584621334,2.5005486011505127,,
1040,30.685967011377215,8519680,0.0002998260278244915,2.433838367462158,,
1120,33.09068366326392,9175040,0.00029977982903002824,2.361711263656616,,
1200,35.496163519099355,9830400,0.0002997282013237043,2.4332549571990967,,
1280,37.8691513389349,10485760,0.0002996711467850762,2.2407665252685547,,
1360,40.244274757802486,11141120,0.0002996086677122924,2.2053706645965576,,
1440,42.6109260674566,11796480,0.00029954076662200085,2.284881353378296,,
1520,44.961587350815535,12451840,0.0002994674462492475,2.2945756912231445,,
1600,47.343928411602974,13107200,0.0002993887095473663,2.343069076538086,,
1600,47.418331956490874,13107200,0.0002993887095473663,,2.2245184183120728,9.249027568904884
1680,49.76897254958749,13762560,0.0002993045596878603,2.1534621715545654,,
1760,52.13450898975134,14417920,0.0002992150000602733,2.1943795680999756,,
1840,54.497090112417936,15073280,0.0002991200342720542,2.204115390777588,,
1920,56.87060618400574,15728640,0.00029901966614841115,2.184825897216797,,
2000,59.17607853375375,16384000,0.0002989138997321573,2.1676414012908936,,
2080,61.548754716292024,17039360,0.0002988027392835487,2.134531021118164,,
2160,63.91124814376235,17694720,0.0002986861892801119,2.0518059730529785,,
2240,66.24420153908432,18350080,0.0002985642544164642,2.1180734634399414,,
2320,68.57013918459415,19005440,0.0002984369396041239,2.036487579345703,,
2400,70.91845018416643,19660800,0.0002983042499713132,2.0361216068267822,,
2400,70.99217018298805,19660800,0.0002983042499713132,,2.077031433582306,7.980742351049296
2480,73.33540487661958,20316160,0.00029816619086275116,2.003558397293091,,
2560,75.7070211917162,20971520,0.0002980227678394385,2.198575019836426,,
2640,78.07331177406013,21626880,0.00029787398667843377,1.9495327472686768,,
2720,80.48384717479348,22282240,0.0002977198533726203,1.947509527206421,,
2800,82.86336831562221,22937600,0.0002975603741304653,1.9682691097259521,,
2880,85.23789550922811,23592960,0.00029739555537576946,1.965419888496399,,
2960,87.60710066370666,24248320,0.00029722540374740793,1.9489200115203857,,
3040,89.98501665890217,24903680,0.0002970499260990637,2.069817066192627,,
3120,92.32220289297402,25559040,0.0002968691294989508,2.0376217365264893,,
3200,94.67464831657708,26214400,0.0002966830212295299,2.0253326892852783,,
3200,94.74861257895827,26214400,0.0002966830212295299,,1.9941696405410767,7.346100590521592
3280,97.09118196368217,26869760,0.00029649160878721494,1.9625605344772339,,
3360,99.45365702547133,27525120,0.0002962948998820713,1.8649327754974365,,
3440,101.75537851639092,28180480,0.0002960929024375048,1.8988450765609741,,
3520,104.08832958713174,28835840,0.0002958856245899432,1.8863463401794434,,
3600,106.43873144313693,29491200,0.0002956730746885081,1.7951096296310425,,
3680,108.77743238769472,30146560,0.0002954552612946782,1.8807404041290283,,
3760,111.11209431476891,30801920,0.00029523219318194547,1.9694461822509766,,
3840,113.46305957250297,31457280,0.00029500387933546095,2.0219030380249023,,
3920,115.8197187576443,32112640,0.00029477032895167295,1.9730422496795654,,
4000,118.17932270281017,32768000,0.00029453155143795715,1.8394713401794434,,
4000,118.25349771231413,32768000,0.00029453155143795715,,1.8968917846679687,6.665145505451845
4080,120.58591939881444,33423360,0.00029428755641223666,1.877326250076294,,
4160,122.94068733789027,34078720,0.0002940383537025957,1.8736572265625,,
4240,125.29878755100071,34734080,0.00029378395334688314,1.8803889751434326,,
4320,127.65689680725336,35389440,0.00029352436559230814,1.939202070236206,,
4400,130.01551656238735,36044800,0.00029325960089502756,1.849892020225525,,
4480,132.37397649511695,36700160,0.00029298966991972485,1.9601171016693115,,
4560,134.73635962046683,37355520,0.0002927145835391803,1.9081931114196777,,
4640,137.0699045062065,38010880,0.0002924343528338334,1.9234355688095093,,
4720,139.40811316296458,38666240,0.00029214898909133585,1.8495405912399292,,
4800,141.7436088193208,39321600,0.0002918585038060976,1.7114753723144531,,
4800,141.81731677241623,39321600,0.0002918585038060976,,1.8412980794906617,6.3047169753677
4880,144.12887874804437,39976960,0.0002915629086788237,1.941867709159851,,
4960,146.46008572354913,40632320,0.00029126221561604274,1.7966904640197754,,
5040,148.80626672320068,41287680,0.0002909564367296274,1.7935371398925781,,
5120,151.15583249367774,41943040,0.00029064558433630674,1.8904550075531006,,
5200,153.51323475129902,42598400,0.0002903296709571698,1.8862366676330566,,
5280,155.86237617582083,43253760,0.00029000870931716123,1.8109441995620728,,
5360,158.21224920637906,43909120,0.0002896827123445695,1.753753900527954,,
5440,160.56206113286316,44564480,0.0002893516931705047,1.9227116107940674,,
5520,162.9054268449545,45219840,0.0002890156651283712,1.775542974472046,,
5600,165.23657037131488,45875200,0.00028867464175332935,1.7302613258361816,,
