step,wallclock_time,tokens_processed,lr,train_loss,val_loss,val_perplexity
40,2.1640131920576096,655360,0.0002,6.457034111022949,,
80,4.281215934082866,1310720,0.0004,4.2156829833984375,,
120,6.385637631639838,1966080,0.0006,3.522645950317383,,
160,8.488016448915005,2621440,0.0008,3.091078281402588,,
200,10.589440684765577,3276800,0.001,2.9288976192474365,,
240,12.692319940775633,3932160,0.0009999909370328078,2.72731351852417,,
280,14.798390259966254,4587520,0.0009999637484962866,2.4871628284454346,,
320,16.898588662967086,5242880,0.0009999184354855866,2.5652332305908203,,
360,18.99622643366456,5898240,0.000999854999825909,2.470402717590332,,
400,21.09442027658224,6553600,0.0009997734440724334,2.348350763320923,,
400,21.244365071877837,6553600,0.0009997734440724334,,2.3917771339416505,10.932905927289273
440,23.341108744964004,7208960,0.000999673771510213,2.336672782897949,,
480,25.437822042033076,7864320,0.0009995559861540448,2.296675205230713,,
520,27.533761652186513,8519680,0.0009994200927483051,2.3250346183776855,,
560,29.62981672026217,9175040,0.000999266096766761,2.194304943084717,,
600,31.726371755823493,9830400,0.000999094004412348,2.2400684356689453,,
640,33.82351155951619,10485760,0.0009989038226169207,2.185767650604248,,
680,35.92062643170357,11141120,0.0009986955590409747,2.114555597305298,,
720,38.01590553857386,11796480,0.0009984692220733362,2.1348867416381836,,
760,40.111637027934194,12451840,0.0009982248208308252,2.0417261123657227,,
800,42.206343695521355,13107200,0.0009979623651578881,2.080066680908203,,
800,42.35533707588911,13107200,0.0009979623651578881,,2.0968847036361695,8.140769458646242
840,44.449795404449105,13762560,0.0009976818656262012,1.986491084098816,,
880,46.545528592541814,14417920,0.0009973833335342446,2.037724018096924,,
920,48.64465982466936,15073280,0.0009970667809068474,2.1179134845733643,,
960,50.74088065698743,15728640,0.0009967322204947038,1.9622762203216553,,
1000,52.835227109491825,16384000,0.0009963796657738578,1.9388716220855713,,
1040,54.92946209385991,17039360,0.0009960091309451624,1.942805528640747,,
1080,57.0235062930733,17694720,0.0009956206309337066,1.9787242412567139,,
1120,59.11928013898432,18350080,0.000995214181388214,1.9588593244552612,,
1160,61.21411985717714,19005440,0.000994789798680413,1.9748371839523315,,
1200,63.30998644605279,19660800,0.0009943474999043775,1.9450464248657227,,
1200,63.459512071684,19660800,0.0009943474999043775,,1.9420491218566895,6.973024918881555
1240,65.55792701244354,20316160,0.0009938873028758372,1.928287386894226,,
1280,67.65349920839071,20971520,0.0009934092261314619,1.8596668243408203,,
1320,69.74941211752594,21626880,0.0009929132889281126,1.829926609992981,,
1360,71.84737579897046,22282240,0.000992399511242068,1.7978523969650269,,
1400,73.94441218860447,22937600,0.000991867913768218,1.8727807998657227,,
1440,76.0392613504082,23592960,0.0009913185179192315,1.8959574699401855,,
1480,78.13584620319307,24248320,0.0009907513458246933,1.917647361755371,,
1520,80.23204893618822,24903680,0.0009901664203302125,1.848442554473877,,
1560,82.32805093191564,25559040,0.0009895637649965027,1.816415548324585,,
1600,84.43322881311178,26214400,0.0009889434040984333,1.8447638750076294,,
1600,84.58240962773561,26214400,0.0009889434040984333,,1.844393253326416,6.324261401486745
1640,86.68061019293964,26869760,0.00098830536262405,1.8829877376556396,,
1680,88.78343114629388,27525120,0.0009876496662735712,1.8035858869552612,,
1720,90.87914196774364,28180480,0.0009869763414583495,1.8130161762237549,,
1760,92.97655011713505,28835840,0.000986285415299811,1.8842172622680664,,
1800,95.07798309624195,29491200,0.0009855769156283604,1.7550477981567383,,
1840,97.17716786079109,30146560,0.0009848508709822607,1.7976467609405518,,
1880,99.27564936690032,30801920,0.000984107310606485,1.7621783018112183,,
1920,101.37220531515777,31457280,0.0009833462644515366,1.8211523294448853,,
1960,103.46668015047908,32112640,0.0009825677631722434,1.8125033378601074,,
2000,105.56116749718785,32768000,0.000981771838126524,1.7737350463867188,,
2000,105.71080134063959,32768000,0.000981771838126524,,1.7580507516860961,5.8011185458190315
2040,107.8045671954751,33423360,0.0009809585213741224,1.7731883525848389,,
2080,109.89927073381841,34078720,0.0009801278456753192,1.7927227020263672,,
2120,111.99525140970945,34734080,0.0009792798444896106,1.7981847524642944,,
2160,114.0888177677989,35389440,0.0009784145519743607,1.771925926208496,,
2200,116.1817317660898,36044800,0.0009775320029834253,1.7377252578735352,,
2240,118.27560196444392,36700160,0.0009766322330657497,1.7282953262329102,,
2280,120.36894127726555,37355520,0.0009757152784639347,1.8006746768951416,,
2320,122.4618289489299,38010880,0.000974781176112778,1.6889556646347046,,
2360,124.55504396744072,38666240,0.0009738299636377862,1.7984952926635742,,
2400,126.64934867620468,39321600,0.0009728616793536588,1.7607691287994385,,
2400,126.79817920178175,39321600,0.0009728616793536588,,1.7192142367362977,5.5801420705229505
2440,128.8919952251017,39976960,0.0009718763622627458,1.7507002353668213,,
2480,130.98487493768334,40632320,0.0009708740520534759,1.7228355407714844,,
2520,133.07946190983057,41287680,0.0009698547890987583,1.6973212957382202,,
2560,135.1727667041123,41943040,0.000968818614454356,1.7727000713348389,,
2600,137.2663255278021,42598400,0.0009677655698572327,1.7083088159561157,,
2640,139.3609272595495,43253760,0.0009666956977238711,1.7433363199234009,,
2680,141.45444175973535,43909120,0.000965609041148565,1.7428340911865234,,
2720,143.549539135769,44564480,0.0009645056439016826,1.66219162940979,,
2760,145.6457907203585,45219840,0.0009633855504279041,1.7174932956695557,,
2800,147.73921616375446,45875200,0.0009622488058444313,1.7420791387557983,,
2800,147.88815376907587,45875200,0.0009622488058444313,,1.722423541545868,5.598079214794151
2840,149.981077991426,46530560,0.0009610954559391703,1.7269868850708008,,
2880,152.07594625651836,47185920,0.0009599255471688873,1.7635682821273804,,
2920,154.16928023286164,47841280,0.0009587391266573368,1.6728332042694092,,
2960,156.2631379906088,48496640,0.0009575362421933638,1.6859538555145264,,
3000,158.35676298104227,49152000,0.0009563169422289797,1.6773731708526611,,
3040,160.4506440758705,49807360,0.0009550812758774086,1.673525333404541,,
3080,162.5460966322571,50462720,0.0009538292929111113,1.6752691268920898,,
3120,164.6397931780666,51118080,0.0009525610437597792,1.701481819152832,,
3160,166.73285654187202,51773440,0.000951276579508303,1.701371431350708,,
3200,168.82606288045645,52428800,0.0009499759518947155,1.6686370372772217,,
3200,168.97477171942592,52428800,0.0009499759518947155,,1.6810272693634034,5.371070674446657
3240,171.0685216318816,53084160,0.0009486592133081075,1.7100332975387573,,
3280,173.16243383474648,53739520,0.0009473264167865172,1.6523492336273193,,
3320,175.2565135359764,54394880,0.000945977616014794,1.7333362102508545,,
3360,177.35246497020125,55050240,0.0009446128653224364,1.7317557334899902,,
3400,179.45006030611694,55705600,0.0009432322196814033,1.7544996738433838,,
3440,181.55507450923324,56360960,0.0009418357347038997,1.702744722366333,,
3480,183.6509590446949,57016320,0.0009404234666401371,1.654244303703308,,
3520,185.74746433272958,57671680,0.0009389954723760671,1.725499153137207,,
3560,187.84518627263606,58327040,0.0009375518094310903,1.635404109954834,,
3600,189.94578036479652,58982400,0.0009360925359557397,1.696169376373291,,
3600,190.0960935652256,58982400,0.0009360925359557397,,1.6737395882606507,5.332070307917951
3640,192.19313455186784,59637760,0.0009346177107293381,1.6580519676208496,,
3680,194.28866845555604,60293120,0.0009331273931576307,1.6522537469863892,,
3720,196.38489534519613,60948480,0.0009316216432703917,1.6079015731811523,,
3760,198.48619151860476,61603840,0.0009301005217190073,1.6881389617919922,,
3800,200.58463257923722,62259200,0.0009285640897740315,1.6212506294250488,,
3840,202.67989214509726,62914560,0.0009270124093227193,1.6023213863372803,,
3880,204.7753240019083,63569920,0.000925445542866533,1.7084167003631592,,
3920,206.87135886400938,64225280,0.0009238635535186245,1.6558892726898193,,
3960,208.96818518824875,64880640,0.0009222665050012947,1.6317226886749268,,
4000,211.06276723183692,65536000,0.0009206544616434248,1.633018970489502,,
4000,211.21174058876932,65536000,0.0009206544616434248,,1.6692229151725768,5.3080413956749
4040,213.30710192210972,66191360,0.0009190274883778861,1.613844871520996,,
4080,215.40111913345754,66846720,0.0009173856507389244,1.6404292583465576,,
4120,217.49650367163122,67502080,0.0009157290148595206,1.6709133386611938,,
4160,219.59106895327568,68157440,0.0009140576474687263,1.6405749320983887,,
4200,221.6887284964323,68812800,0.0009123716158889764,1.6383534669876099,,
4240,223.78410850837827,69468160,0.0009106709880333768,1.5948686599731445,,
4280,225.87988843210042,70123520,0.0009089558324029699,1.606192946434021,,
4320,227.9737395644188,70778880,0.0009072262180839742,1.6041340827941895,,
4360,230.06750345602632,71434240,0.0009054822147450023,1.5716919898986816,,
4400,232.16150077618659,72089600,0.0009037238926342544,1.6297338008880615,,
4400,232.31064159981906,72089600,0.0009037238926342544,,1.6347447872161864,5.128149060808018
4440,234.40559563972056,72744960,0.0009019513225766887,1.5836851596832275,,
4480,236.49922246858478,73400320,0.0009001645759711687,1.6164696216583252,,
4520,238.59580075368285,74055680,0.0008983637247875872,1.5376830101013184,,
4560,240.69869421236217,74711040,0.0008965488415639671,1.5778322219848633,,
4600,242.79504002816975,75366400,0.00089471999940354,1.6369867324829102,,
4640,244.88916842080653,76021760,0.0008928772719718019,1.5907853841781616,,
4680,246.98325688950717,76677120,0.0008910207334935446,1.6143977642059326,,
4720,249.07738432846963,77332480,0.0008891504587498674,1.6283576488494873,,
4760,251.1715441327542,77987840,0.0008872665230751644,1.5284883975982666,,
4800,253.2657114546746,78643200,0.0008853690023540897,1.5691566467285156,,
4800,253.41563104093075,78643200,0.0008853690023540897,,1.5978249907493591,4.9422712401332864
4840,255.51368750073016,79298560,0.0008834579730185013,1.6011834144592285,,
4880,257.6111463177949,79953920,0.0008815335120443821,1.6284631490707397,,
4920,259.70541798882186,80609280,0.0008795956969487399,1.579034686088562,,
4960,261.8001405764371,81264640,0.0008776446057864839,1.6622748374938965,,
5000,263.8950081523508,81920000,0.0008756803171472815,1.5853712558746338,,
5040,265.9903690479696,82575360,0.000873702910152393,1.5622494220733643,,
5080,268.0855797082186,83230720,0.0008717124644514835,1.5382282733917236,,
5120,270.179654635489,83886080,0.000869709060219416,1.6054128408432007,,
5160,272.2790224850178,84541440,0.0008676927781530204,1.657360553741455,,
5200,274.3770788908005,85196800,0.0008656636994678446,1.6004154682159424,,
5200,274.52634913660586,85196800,0.0008656636994678446,,1.6316967487335206,5.112542062574551
5240,276.6230031810701,85852160,0.0008636219058948821,1.6429369449615479,,
5280,278.7200722116977,86507520,0.0008615674796772802,1.6501632928848267,,
5320,280.8164477851242,87162880,0.0008595005035670277,1.5992813110351562,,
5360,282.9126125816256,87818240,0.0008574210608216206,1.5977405309677124,,
5400,285.0100528150797,88473600,0.0008553292352007095,1.6414620876312256,,
5440,287.1075715366751,89128960,0.0008532251109627257,1.59602952003479,,
5480,289.20922097563744,89784320,0.0008511087728614862,1.622335433959961,,
5520,291.30895957164466,90439680,0.0008489803061427816,1.5918385982513428,,
5560,293.4070654902607,91095040,0.0008468397965409408,1.5665704011917114,,
5600,295.50415775179863,91750400,0.0008446873302753782,1.5196032524108887,,
5600,295.6532351281494,91750400,0.0008446873302753782,,1.5874510288238526,4.891265330577763
5640,297.7583553735167,92405760,0.0008425229940471217,1.5487600564956665,,
5680,299.85526880435646,93061120,0.0008403468750353185,1.5720980167388916,,
5720,301.9592084363103,93716480,0.0008381590608937251,1.6258472204208374,,
5760,304.0609093401581,94371840,0.0008359596397471763,1.6034480333328247,,
5800,306.16642868705094,95027200,0.0008337487001880352,1.5670894384384155,,
5840,308.2658956050873,95682560,0.0008315263312726246,1.584094524383545,,
5880,310.36602454073727,96337920,0.0008292926225176408,1.5983219146728516,,
5920,312.46337492763996,96993280,0.0008270476638965462,1.6463701725006104,,
5960,314.56280163675547,97648640,0.0008247915458359471,1.5393569469451904,,
6000,316.6615552287549,98304000,0.00082252435921195,1.5780644416809082,,
6000,316.8124748915434,98304000,0.00082252435921195,,1.5821962237358094,4.865630097696493
6040,318.9111927803606,98959360,0.0008202461953465014,1.6113801002502441,,
6080,321.0079492609948,99614720,0.0008179571460037096,1.6255247592926025,,
6120,323.10489316284657,100270080,0.0008156573033861485,1.628187656402588,,
6160,325.20189067162573,100925440,0.0008133467601311432,1.554689645767212,,
6200,327.2985866330564,101580800,0.0008110256093070392,1.6392525434494019,,
6240,329.39488002099097,102236160,0.0008086939444094534,1.6008145809173584,,
6280,331.49165171943605,102891520,0.0008063518593575074,1.614896535873413,,
6320,333.5919732283801,103546880,0.0008039994484900462,1.5445055961608887,,
6360,335.69204313866794,104202240,0.0008016368065618361,1.6172688007354736,,
6400,337.79193771630526,104857600,0.0007992640287397497,1.5920603275299072,,
6400,337.94107495993376,104857600,0.0007992640287397497,,1.5742737412452699,4.827234523401557
6440,340.03795896843076,105512960,0.0007968812105989316,1.5881562232971191,,
6480,342.133980486542,106168320,0.0007944884481189489,1.526538372039795,,
6520,344.23071630485356,106823680,0.0007920858376799256,1.5954234600067139,,
6560,346.32707410119474,107479040,0.00078967347605866,1.5285667181015015,,
6600,348.4233157299459,108134400,0.0007872514604247261,1.5736432075500488,,
6640,350.52189136482775,108789760,0.0007848198883365607,1.5139245986938477,,
6680,352.6214749608189,109445120,0.000782378857737533,1.5122411251068115,,
6720,354.7206154204905,110100480,0.0007799284669519994,1.5938688516616821,,
6760,356.8172146026045,110755840,0.0007774688146813433,1.5137072801589966,,
6800,358.91506393253803,111411200,0.0007750000000000001,1.5961276292800903,,
6800,359.06400698423386,111411200,0.0007750000000000001,,1.5493869662284852,4.708582777384207
6840,361.1617193482816,112066560,0.0007725221223514647,1.5263867378234863,,
6880,363.26090123318136,112721920,0.0007700352815442875,1.4874601364135742,,
6920,365.3592884205282,113377280,0.0007675395777480537,1.6422064304351807,,
6960,367.4581378996372,114032640,0.0007650351114893484,1.5744140148162842,,
7000,369.5576083511114,114688000,0.0007625219836477073,1.4978649616241455,,
7040,371.6558899767697,115343360,0.0007600002954515531,1.504606008529663,,
7080,373.7538791038096,115998720,0.0007574701484741191,1.516935110092163,,
7120,375.85169149562716,116654080,0.0007549316446293563,1.4824464321136475,,
7160,377.95112600550056,117309440,0.0007523848861678297,1.5889414548873901,,
7200,380.04937412403524,117964800,0.0007498299756725984,1.585976004600525,,
7200,380.1986435614526,117964800,0.0007498299756725984,,1.5303451657295226,4.619771133806733
7240,382.29685394093394,118620160,0.0007472670160550848,1.5063223838806152,,
7280,384.39674901403487,119275520,0.0007446961105509287,1.596200942993164,,
7320,386.49471404217184,119930880,0.0007421173627158288,1.5329511165618896,,
7360,388.59255134128034,120586240,0.000739530876421372,1.6204307079315186,,
7400,390.69103340804577,121241600,0.000736936755850849,1.4704616069793701,,
7440,392.78895517624915,121896960,0.0007343351054950581,1.5418164730072021,,
7480,394.8868180196732,122552320,0.0007317260301480962,1.6301963329315186,,
7520,396.9850819054991,123207680,0.0007291096349031381,1.4776194095611572,,
7560,399.0851247999817,123863040,0.0007264860251482025,1.5817493200302124,,
7600,401.18653842434287,124518400,0.0007238553065619079,1.5995619297027588,,
7600,401.3357509728521,124518400,0.0007238553065619079,,1.546147382259369,4.6933536095044515
7640,403.43374139256775,125173760,0.0007212175851092154,1.4963881969451904,,
7680,405.53229055926204,125829120,0.0007185729670371604,1.572807788848877,,
7720,407.63315937295556,126484480,0.0007159215588705734,1.5338469743728638,,
7760,409.73250151984394,127139840,0.0007132634674077885,1.4918646812438965,,
7800,411.8319773077965,127795200,0.0007105987997163423,1.5281336307525635,,
7840,413.93202347680926,128450560,0.0007079276631286612,1.4715675115585327,,
7880,416.03251445293427,129105920,0.0007052501652377368,1.5168132781982422,,
7920,418.13278900645673,129761280,0.0007025664138927942,1.525989055633545,,
7960,420.2328613642603,130416640,0.0006998765171949464,1.5591623783111572,,
8000,422.33043793961406,131072000,0.0006971805834928397,1.5018069744110107,,
8000,422.4808812197298,131072000,0.0006971805834928397,,1.5501609444618225,4.712228528647834
8040,424.578267775476,131727360,0.0006944787213782909,1.5011426210403442,,
8080,426.678005900234,132382720,0.0006917710396819119,1.5789424180984497,,
8120,428.7770172227174,133038080,0.0006890576474687264,1.4931074380874634,,
8160,430.87506669200957,133693440,0.0006863386540337773,1.5900027751922607,,
8200,432.9711826965213,134348800,0.0006836141688977237,1.4922668933868408,,
8240,435.0669562648982,135004160,0.0006808843018024296,1.5622873306274414,,
8280,437.16431430354714,135659520,0.0006781491627065436,1.4911555051803589,,
8320,439.26112737320364,136314880,0.0006754088617810693,1.5064399242401123,,
8360,441.3576431479305,136970240,0.0006726635094049291,1.4783976078033447,,
8400,443.45657814107835,137625600,0.0006699132161605159,1.5203619003295898,,
8400,443.6058940459043,137625600,0.0006699132161605159,,1.5296831846237182,4.616713944615396
8440,445.7055646199733,138280960,0.0006671580928292404,1.4653513431549072,,
8480,447.8055168967694,138936320,0.0006643982503870691,1.5359899997711182,,
8520,449.903300633654,139591680,0.0006616338000000531,1.5137803554534912,,
8560,452.00041012093425,140247040,0.0006588648530198504,1.5510060787200928,,
8600,454.09751598350704,140902400,0.0006560915209792423,1.576239824295044,,
8640,456.19578559324145,141557760,0.0006533139155876386,1.5060396194458008,,
8680,458.2932319846004,142213120,0.0006505321487265794,1.5557063817977905,,
8720,460.3905993308872,142868480,0.0006477463324452286,1.4950945377349854,,
8760,462.4899806305766,143523840,0.0006449565789558594,1.4687905311584473,,
8800,464.5905292443931,144179200,0.0006421630006293358,1.46730375289917,,
8800,464.739650124684,144179200,0.0006421630006293358,,1.5146373510360718,4.547771583108264
8840,466.83448646217585,144834560,0.0006393657099905854,1.5048688650131226,,
8880,468.9287501014769,145489920,0.0006365648197140674,1.4979841709136963,,
8920,471.0248552169651,146145280,0.0006337604426192336,1.5041455030441284,,
8960,473.120474755764,146800640,0.0006309526916659844,1.5082108974456787,,
