step,wallclock_time,tokens_processed,lr,train_loss,val_loss,val_perplexity
40,2.1527516338974237,655360,0.0006,4.6534647941589355,,
80,4.262481238692999,1310720,0.0012,3.624190330505371,,
120,6.365171387791634,1966080,0.0018,3.130034923553467,,
160,8.468151312321424,2621440,0.0024,2.7975473403930664,,
200,10.569363459944725,3276800,0.003,2.7291557788848877,,
240,12.668578395619988,3932160,0.0029999728110984237,2.568340301513672,,
280,14.767048614099622,4587520,0.0029998912454888603,2.574608325958252,,
320,16.865914523601532,5242880,0.00299975530645676,2.466604471206665,,
360,18.965198883786798,5898240,0.0029995649994777273,2.5026025772094727,,
400,21.065868124365807,6553600,0.0029993203322173,2.2946019172668457,,
400,21.216058472171426,6553600,0.0029993203322173,,2.3163029670715334,10.138123958300527
440,23.314351353794336,7208960,0.0029990213145306395,2.340541362762451,,
480,25.41725768893957,7864320,0.0029986679584621343,2.271624803543091,,
520,27.51664916984737,8519680,0.002998260278244916,2.153475761413574,,
560,29.618207279592752,9175040,0.0029977982903002832,2.221144676208496,,
600,31.715393679216504,9830400,0.002997282013237044,2.111264705657959,,
640,33.8163824621588,10485760,0.002996711467850763,2.1321897506713867,,
680,35.91403289884329,11141120,0.002996086677122925,2.1112561225891113,,
720,38.01083251088858,11796480,0.002995407666220009,2.0997815132141113,,
760,40.107920460402966,12451840,0.002994674462492476,2.090420722961426,,
800,42.20528292842209,13107200,0.0029938870954736643,2.028341054916382,,
800,42.35469593666494,13107200,0.0029938870954736643,,2.06587815284729,7.892225435728917
840,44.45083264634013,13762560,0.0029930455968786036,2.0060596466064453,,
880,46.55890447460115,14417920,0.002992150000602734,2.0335257053375244,,
920,48.66312357597053,15073280,0.0029912003427205428,2.0389037132263184,,
960,50.75928374007344,15728640,0.0029901966614841115,1.9437062740325928,,
1000,52.85389207303524,16384000,0.002989138997321574,1.9233148097991943,,
1040,54.94852486811578,17039360,0.0029880273928354875,1.9681679010391235,,
1080,57.043255779892206,17694720,0.00298686189280112,2.1160476207733154,,
1120,59.13846386782825,18350080,0.0029856425441646423,1.9530367851257324,,
1160,61.235130712389946,19005440,0.002984369396041239,1.9326775074005127,,
1200,63.331419417634606,19660800,0.0029830424997131324,1.9271761178970337,,
1200,63.48017888702452,19660800,0.0029830424997131324,,1.9420521259307861,6.973045866396553
1240,65.57674161531031,20316160,0.0029816619086275122,1.9392495155334473,,
1280,67.67283659987152,20971520,0.0029802276783943856,1.8548585176467896,,
1320,69.76740347221494,21626880,0.002978739866784338,1.8693740367889404,,
1360,71.86267184466124,22282240,0.0029771985337262038,1.9185545444488525,,
1400,73.9581585098058,22937600,0.002975603741304654,1.8886823654174805,,
1440,76.05290565639734,23592960,0.002973955553757695,1.8880257606506348,,
1480,78.14835586212575,24248320,0.00297225403747408,1.8270177841186523,,
1520,80.24634704366326,24903680,0.0029704992609906377,1.876845121383667,,
1560,82.34556520730257,25559040,0.0029686912949895084,1.8573198318481445,,
1600,84.44008773192763,26214400,0.0029668302122952996,1.7755019664764404,,
1600,84.58892695978284,26214400,0.0029668302122952996,,1.8470889925956726,6.341332961194457
1640,86.68407037295401,26869760,0.0029649160878721503,1.8752623796463013,,
1680,88.7783970553428,27525120,0.0029629489988207136,1.8630993366241455,,
1720,90.87285683862865,28180480,0.002960929024375049,1.8804064989089966,,
1760,92.96793286316097,28835840,0.002958856245899433,1.7869956493377686,,
1800,95.06303738430142,29491200,0.002956730746885081,1.8157683610916138,,
1840,97.16199450753629,30146560,0.0029545526129467824,1.8297182321548462,,
1880,99.26114888861775,30801920,0.0029523219318194553,1.7615201473236084,,
1920,101.35651881061494,31457280,0.0029500387933546098,1.8000245094299316,,
1960,103.45099627971649,32112640,0.0029477032895167308,1.9137077331542969,,
2000,105.54579553939402,32768000,0.0029453155143795715,1.8550664186477661,,
2000,105.69466968812048,32768000,0.0029453155143795715,,1.807096815109253,6.0927333995675115
2040,107.78990378417075,33423360,0.0029428755641223675,1.8512754440307617,,
2080,109.8853954039514,34078720,0.002940383537025958,1.829580307006836,,
2120,111.97995244339108,34734080,0.0029378395334688323,1.7925677299499512,,
2160,114.0781822912395,35389440,0.002935243655923082,1.8361437320709229,,
2200,116.17443344555795,36044800,0.0029325960089502763,1.8454324007034302,,
2240,118.27051231823862,36700160,0.0029298966991972496,1.8120259046554565,,
2280,120.36558233015239,37355520,0.0029271458353918043,1.817094087600708,,
2320,122.45967117510736,38010880,0.0029243435283383343,1.7906146049499512,,
2360,124.55634354427457,38666240,0.0029214898909133585,1.7669382095336914,,
2400,126.65081512369215,39321600,0.0029185850380609763,1.6139329671859741,,
